# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
  k141_98775_5        K19220  409.80   73.7   1.8e-21 peptidoglycan DL-endopeptidase CwlS [EC:3.4.-.-]
  k141_98775_5        K19223  435.23   70.3   1.8e-20 peptidoglycan DL-endopeptidase LytF [EC:3.4.-.-]
  k141_98775_5        K21687  168.30   70.2   3.1e-20 resuscitation-promoting factor RpfA
  k141_98775_5        K11060  668.80   49.2   3.5e-14 probable enterotoxin B
  k141_98775_5        K22719  162.90   44.2   1.3e-12 murein hydrolase activator
  k141_98775_5        K16817  126.17   27.9   1.6e-07 HRAS-like suppressor 3 [EC:3.1.1.32 3.1.1.4]
  k141_98775_5        K23266  247.90   21.0   2.2e-05 retinoic acid receptor responder protein 3
  k141_98775_5        K16551 1693.87   20.4   3.8e-06 A-kinase anchor protein 9
  k141_98775_5        K03546  190.87   19.8   2.6e-05 DNA repair protein SbcC/Rad50
  k141_98775_5        K26975  376.23   18.1   0.00016 Enterobacteria phage tail tip assembly protein K
  k141_98775_5        K22289  119.63   16.1   0.00064 angiopoietin-like 8
  k141_98775_5        K23278  263.93   15.1    0.0017 phosphatidylethanolamine N-acyltransferase [EC:2.3.1.-]
  k141_98775_5        K11362  125.37   14.4    0.0016 transcriptional coactivator HFI1/ADA1
  k141_98775_5        K10306   83.20   13.7    0.0028 F-box protein 28
  k141_98775_5        K07822  142.47   13.1    0.0082 archaeal flagellar protein FlaC
  k141_98775_5        K25827  402.87   13.0     0.002 cell division cycle and apoptosis regulator protein 1
  k141_98775_5        K03529  566.63   13.0    0.0016 chromosome segregation protein
  k141_98775_5        K25320  325.00   12.5    0.0067 Norovirus protein p48
  k141_98775_5        K12575  123.33   12.3    0.0059 kinetochore protein SLK19
  k141_98775_5        K10421  878.00   12.1    0.0033 CAP-Gly domain-containing linker protein 1
  k141_98775_5        K10866  256.37   12.0    0.0033 DNA repair protein RAD50 [EC:3.6.-.-]
  k141_98775_5        K20242  452.77   11.9    0.0057 ecotropic viral integration site 5 protein
  k141_98775_5        K22804  344.00   11.6    0.0045 structural maintenance of chromosomes protein 6
  k141_98775_5        K07327  172.93   11.1     0.023 archaeal flagellar protein FlaD
  k141_98775_5        K07184   70.43   10.8     0.032 SH3 domain protein
  k141_98775_5        K05636 2398.40   10.7     0.007 laminin, beta 1
  k141_98775_5        K10060  295.43   10.5     0.021 C-type lectin domain family 4 member F
  k141_98775_5        K06675  765.73   10.1      0.01 structural maintenance of chromosome 4
  k141_98775_5        K27250 1105.77    9.7      0.03 Ackermannviridae recombination endonuclease subunit
  k141_98775_5        K05635 1753.80    9.7     0.013 laminin, gamma 1
  k141_98775_5        K21954  230.03    9.4     0.019 FYVE and coiled-coil domain-containing protein 1
  k141_98775_5        K12478  381.33    9.4     0.016 early endosome antigen 1
  k141_98775_5        K03174  595.60    9.1      0.05 TNF receptor-associated factor 3
  k141_98775_5        K06246  992.90    8.5     0.042 laminin, gamma 2
  k141_98775_5        K19326 2515.10    7.7     0.012 nesprin-1
  k141_98775_5        K05637 1347.90    7.7      0.03 laminin, alpha 1/2
  k141_98775_5        K06243 2648.20    7.5     0.057 laminin, beta 2
  k141_98775_5        K12013  922.97    7.2      0.14 tripartite motif-containing protein 36 [EC:2.3.2.27]
  k141_98775_5        K06240 2508.90    6.9     0.049 laminin, alpha 3/5
  k141_98775_5        K10352 2077.53    6.6     0.095 myosin heavy chain 9/10/11/14
  k141_98775_5        K14318  221.23    5.5      0.53 nuclear pore complex protein Nup88
  k141_98775_5        K19943  130.00    5.3      0.97 ZW10 interactor
  k141_98775_5        K06674  588.47    5.3      0.31 structural maintenance of chromosome 2
  k141_98775_5        K16308  732.73    4.6      0.33 citron Rho-interacting kinase [EC:2.7.11.35]
  k141_98775_5        K22051 1082.17    4.1         1 miniconductance mechanosensitive channel
  k141_98775_5        K06636  617.67    3.7      0.89 structural maintenance of chromosome 1
  k141_98775_5        K22803  359.27    3.6       1.5 structural maintenance of chromosomes protein 5
  k141_98775_5        K15010  115.67    3.4       3.8 homer
  k141_98775_5        K19171  192.30    2.5       4.6 DNA sulfur modification protein DndD
  k141_98775_5        K06669  814.93    2.2       1.9 structural maintenance of chromosome 3 (chondroitin sulfate proteoglycan 6)
  k141_98775_5        K09291  153.87    2.0       1.8 nucleoprotein TPR
  k141_98775_5        K20286  130.73    1.6       8.1 TATA element modulatory factor
  k141_98775_5        K06244  674.60    1.0       6.7 laminin, beta 3
  k141_98775_5        K11003  360.30    0.9        17 membrane fusion protein, hemolysin D
  k141_98775_5        K07164   75.70   -2.9   3.6e+02 uncharacterized protein
  k141_7856_1         K08678  516.80  161.8   2.5e-48 UDP-glucuronate decarboxylase [EC:4.1.1.35]
  k141_7856_1         K10046  445.67   78.7   4.6e-23 GDP-D-mannose 3', 5'-epimerase [EC:5.1.3.18 5.1.3.-]
  k141_7856_1         K21332  457.57   73.4     2e-21 dTDP-alpha-D-glucuronic acid decarboxylase [EC:1.1.1.-]
  k141_7856_1         K01710  447.23   64.0   1.5e-18 dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
  k141_7856_1         K13313  422.20   61.7   7.5e-18 dTDP-4-dehydro-6-deoxy-alpha-D-gulose 4-ketoreductase [EC:1.1.1.364]
  k141_7856_1         K08679  364.67   61.6   8.1e-18 UDP-glucuronate 4-epimerase [EC:5.1.3.6]
  k141_7856_1         K01784  270.77   56.1   4.3e-16 UDP-glucose 4-epimerase [EC:5.1.3.2]
  k141_7856_1         K02377  221.60   53.6   1.9e-15 GDP-L-fucose synthase [EC:1.1.1.271]
  k141_7856_1         K02473  437.30   48.1   9.6e-14 UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase [EC:5.1.3.7 5.1.3.-]
  k141_7856_1         K12449  298.80   45.2   6.1e-13 UDP-apiose/xylose synthase
  k141_7856_1         K17947  249.20   42.5   3.7e-12 dTDP-L-rhamnose 4-epimerase [EC:5.1.3.25]
  k141_7856_1         K21211  528.40   41.8   9.1e-12 NDP-hexose 4,6-dehydratase
  k141_7856_1         K15856  304.17   38.8   7.1e-11 GDP-4-dehydro-6-deoxy-D-mannose reductase [EC:1.1.1.281]
  k141_7856_1         K12453  327.97   38.0   1.2e-10 CDP-paratose synthetase [EC:1.1.1.342]
  k141_7856_1         K10011  646.83   33.6   1.4e-09 UDP-4-amino-4-deoxy-L-arabinose formyltransferase / UDP-glucuronic acid dehydrogenase (UDP-4-keto-hexauronic acid decarboxylating) [EC:2.1.2.13 1.1.1.305]
  k141_7856_1         K03274  282.17   31.5   1.1e-08 ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]
  k141_7856_1         K12454  264.17   30.7   1.8e-08 CDP-paratose 2-epimerase [EC:5.1.3.10]
  k141_7856_1         K13306       -   30.3   2.7e-08 dTDP-4-dehydro-6-deoxyglucose reductase [EC:1.1.1.266]
  k141_7856_1         K21130  489.83   30.0   3.4e-08 GDP-L-colitose synthase [EC:1.1.1.356]
  k141_7856_1         K12450  583.10   28.3   6.4e-08 UDP-glucose 4,6-dehydratase [EC:4.2.1.76]
  k141_7856_1         K12455  338.10   26.9     3e-07 CDP-abequose synthase [EC:1.1.1.341]
  k141_7856_1         K21214  230.83   26.6   3.2e-07 NDP-hexose 4-ketoreductase
  k141_7856_1         K12448  482.97   22.9   3.3e-06 UDP-arabinose 4-epimerase [EC:5.1.3.5]
  k141_7856_1         K22925  749.80   22.6   4.8e-06 UDP-N-acetylglucosaminuronic acid 4-epimerase [EC:5.1.3.-]
  k141_7856_1         K01709  282.87   22.6   4.7e-06 CDP-glucose 4,6-dehydratase [EC:4.2.1.45]
  k141_7856_1         K06118  294.87   21.4   1.1e-05 UDP-sulfoquinovose synthase [EC:3.13.1.1]
  k141_7856_1         K15891  321.00   21.1   1.3e-05 NAD+-dependent farnesol dehydrogenase [EC:1.1.1.354]
  k141_7856_1         K13318  412.83   20.7   2.4e-05 dTDP-4-keto-6-deoxy-L-hexose 4-reductase [EC:1.1.1.-]
  k141_7856_1         K19997  220.00   19.5   5.7e-05 GlcNAc-P-P-Und epimerase [EC:5.1.3.26]
  k141_7856_1         K24310  256.97   18.8   6.4e-05 UDP-N-acetyl-alpha-D-quinovosamine dehydrogenase [EC:1.1.1.426]
  k141_7856_1         K07748  423.80   16.5   0.00027 sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating) [EC:1.1.1.170]
  k141_7856_1         K18836       -   15.6   0.00096 reductase VcaE
  k141_7856_1         K22320  348.23   15.4   0.00074 2-alkyl-3-oxoalkanoate reductase [EC:1.1.1.412]
  k141_7856_1         K19652       -   14.7    0.0014 dTDP-6-deoxy-L-talose 4-dehydrogenase [NAD(P)+] [EC:1.1.1.344]
  k141_7856_1         K23558  396.87   13.5    0.0021 plant 3beta-hydroxysteroid-4alpha-carboxylate 3-dehydrogenase [EC:1.1.1.418]
  k141_7856_1         K15736  567.27   11.4    0.0095 (S)-2-hydroxyglutarate dehydrogenase [EC:1.1.5.13]
  k141_7856_1         K23557  515.27    9.6     0.024 3beta-hydroxysteroid-4beta-carboxylate 3-dehydrogenase (decarboxylating) [EC:1.1.1.417]
  k141_7856_2         K17346  359.07    8.6      0.11 tetraspanin-33
  k141_7856_2         K14988  200.27    7.7      0.14 two-component system, NarL family, secretion system sensor histidine kinase SalK
  k141_7856_2         K17297  286.10    3.7       2.9 tetraspanin-15
  k141_7856_3         K03691   61.13   29.8   3.5e-08 peptide-O-fucosyltransferase [EC:2.4.1.221]
  k141_7856_4         K13001  414.10  179.3   1.3e-53 mannosyltransferase [EC:2.4.1.-]
  k141_7856_4         K16150  301.07  157.2   9.4e-47 glycogen synthase [EC:2.4.1.11]
  k141_7856_4         K25197  416.87  155.7   1.7e-46 O-antigen biosynthesis alpha-1,2-mannosyltransferase [EC:2.4.1.380]
  k141_7856_4         K15521  324.87  147.1   8.9e-44 D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250]
  k141_7856_4         K00754  258.60  141.1   7.3e-42 L-malate glycosyltransferase [EC:2.4.1.-]
  k141_7856_4         K16148  323.43  128.8   4.2e-38 alpha-maltose-1-phosphate synthase [EC:2.4.1.342]
  k141_7856_4         K13668  256.60  125.9   2.7e-37 phosphatidyl-myo-inositol dimannoside synthase [EC:2.4.1.346]
  k141_7856_4         K26815  482.93  125.5   2.6e-37 MMP alpha-(1->4)-mannosyltransferase [EC:2.4.1.393]
  k141_7856_4         K19002  274.00  116.5   1.5e-34 1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]
  k141_7856_4         K24656  548.00  108.6   3.2e-32 O-antigen biosynthesis alpha-1,3-rhamnosyltransferase [EC:2.4.1.-]
  k141_7856_4         K12994  634.20  105.7   2.5e-31 O-antigen biosynthesis alpha-1,3-mannosyltransferase [EC:2.4.1.349 2.4.1.-]
  k141_7856_4         K08256  267.20  103.5   1.5e-30 phosphatidyl-myo-inositol alpha-mannosyltransferase [EC:2.4.1.345]
  k141_7856_4         K06338  261.67  102.5   2.5e-30 spore coat protein SA
  k141_7856_4         K21002  480.00   90.7   9.2e-27 polysaccharide biosynthesis protein PslI
  k141_7856_4         K20922  267.13   87.7     9e-26 polysaccharide biosynthesis protein VpsI
  k141_7856_4         K00713  494.73   87.6   9.5e-26 UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.-]
  k141_7856_4         K24658 1323.13   83.3   8.3e-25 O-antigen biosynthesis alpha-1,2-mannosyltransferase [EC:2.4.1.371 2.4.1.-]
  k141_7856_4         K24655  321.67   81.8   5.1e-24 O-antigen biosynthesis alpha-1,2-rhamnosyltransferase [EC:2.4.1.-]
  k141_7856_4         K12993 1463.67   77.2   8.6e-23 O-antigen biosynthesis alpha-1,2-mannosyltransferase [EC:2.4.1.371 2.4.1.-]
  k141_7856_4         K14335  261.60   76.6   1.9e-22 alpha-1,6-mannosyltransferase [EC:2.4.1.-]
  k141_7856_4         K02844  223.27   71.4   7.6e-21 UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]
  k141_7856_4         K12989  283.40   63.4   1.8e-18 mannosyltransferase [EC:2.4.1.-]
  k141_7856_4         K13657  287.40   63.0   2.6e-18 alpha-1,3-mannosyltransferase [EC:2.4.1.252]
  k141_7856_4         K00712  205.30   62.8   2.8e-18 poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]
  k141_7856_4         K13058  642.13   60.3   1.5e-17 mannosylfructose-phosphate synthase [EC:2.4.1.246]
  k141_7856_4         K16149  224.83   59.8   1.9e-17 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
  k141_7856_4         K25195  472.30   57.3   1.7e-16 O-antigen biosynthesis alpha-1,4-mannosyltransferase [EC:2.4.1.378]
  k141_7856_4         K19422  379.20   55.3   5.5e-16 glycosyltransferase EpsD [EC:2.4.-.-]
  k141_7856_4         K25889  511.70   55.2   5.2e-16 glucosyltransferase
  k141_7856_4         K23199       -   52.9   3.4e-15 O7-antigen biosynthesis mannosyltransferase
  k141_7856_4         K15914  360.57   50.0   2.4e-14 N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase [EC:2.4.1.290]
  k141_7856_4         K13677  354.03   49.5   3.3e-14 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]
  k141_7856_4         K06119  384.30   46.4   2.1e-13 sulfoquinovosyltransferase [EC:2.4.1.-]
  k141_7856_4         K13658  159.43   45.8   4.3e-13 beta-1,4-mannosyltransferase [EC:2.4.1.251]
  k141_7856_4         K21011  229.27   36.8   2.3e-10 polysaccharide biosynthesis protein PelF
  k141_7856_4         K02840  258.53   36.8   3.1e-10 UDP-D-galactose:(glucosyl)LPS alpha-1,6-D-galactosyltransferase [EC:2.4.1.-]
  k141_7856_4         K17249  410.60   36.2   3.8e-10 GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase [EC:2.4.1.292]
  k141_7856_4         K17248  384.70   36.1     5e-10 N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase [EC:2.4.1.291]
  k141_7856_4         K13550  403.97   36.0   3.7e-10 2-deoxystreptamine N-acetyl-D-glucosaminyltransferase / 2-deoxystreptamine glucosyltransferase [EC:2.4.1.283 2.4.1.284]
  k141_7856_4         K20999  178.90   35.3   6.7e-10 polysaccharide biosynthesis protein PslF
  k141_7856_4         K12583  353.60   34.4   9.9e-10 phosphatidylinositol alpha 1,6-mannosyltransferase [EC:2.4.1.-]
  k141_7856_4         K03280  583.23   32.8   3.9e-09 UDP-N-acetylglucosamine:(glucosyl)LPS alpha-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.56]
  k141_7856_4         K16703  244.03   32.2   6.3e-09 colanic acid/amylovoran/stewartan biosynthesis glycosyltransferase WcaL/AmsK/CpsK [EC:2.4.-.-]
  k141_7856_4         K22710  611.43   31.8   6.9e-09 poly(ribitol-phosphate) alpha-N-acetylglucosaminyltransferase [EC:2.4.1.70]
  k141_7856_4         K13679  637.07   31.3   7.1e-09 granule-bound starch synthase [EC:2.4.1.242]
  k141_7856_4         K19424  284.73   30.2   2.2e-08 glycosyltransferase EpsF [EC:2.4.-.-]
  k141_7856_4         K13678  273.40   29.5   4.6e-08 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase [EC:2.4.1.-]
  k141_7856_4         K13684  253.63   27.2   2.7e-07 putative colanic acid biosynthesis glycosyltransferase WcaC [EC:2.4.-.-]
  k141_7856_4         K25957  524.07   25.9   5.4e-07 stewartan biosynthesis glycosyltransferase CpsG
  k141_7856_4         K25653  697.60   24.7   1.5e-06 teichoic acid N-acetylgalactosaminyltransferase [EC:2.4.1.-]
  k141_7856_4         K12995  672.77   24.2   1.7e-06 O-antigen biosynthesis alpha-1,3-mannosyltransferase [EC:2.4.1.348 2.4.1.-]
  k141_7856_4         K27597  431.93   23.4   3.2e-06 1,2-diacylglycerol 3-alpha-glucosyltransferase/glucuronosyltransferase [EC:2.4.1.337 2.4.1.-]
  k141_7856_4         K23160  510.50   23.3   3.8e-06 GlcNAc transferase
  k141_7856_4         K20812  772.20   23.2   2.9e-06 glycogen synthase [EC:2.4.1.242]
  k141_7856_4         K21586       -   20.8   1.7e-05 O55-antigen biosynthesis alpha-1,3-galactosyltransferase
  k141_7856_4         K20578       -   20.0   2.5e-05 glycosyltransferase [EC:2.4.1.-]
  k141_7856_4         K23101       -   19.4   5.7e-05 O18-antigen biosynthesis glucosyltransferase
  k141_7856_4         K00696  332.33   19.1     3e-05 sucrose-phosphate synthase [EC:2.4.1.14]
  k141_7856_4         K20921  497.30   18.4   8.4e-05 polysaccharide biosynthesis protein VpsD
  k141_7856_4         K03843  189.47   16.3   0.00029 alpha-1,3/alpha-1,6-mannosyltransferase [EC:2.4.1.132 2.4.1.257]
  k141_7856_4         K12996  440.20   16.2   0.00031 rhamnosyltransferase [EC:2.4.1.-]
  k141_7856_4         K24649       -   16.1    0.0006 O111-antigen biosynthesis glucosyltransferase
  k141_7856_4         K22908  210.83   15.7   0.00061 mannosylglucosylglycerate synthase [EC:2.4.1.-]
  k141_7856_4         K23102       -   14.9    0.0015 O18-antigen biosynthesis alpha-1,3-galactosyltransferase [EC:2.4.1.-]
  k141_7856_4         K00703  119.07   13.9    0.0014 starch synthase [EC:2.4.1.21]
  k141_7856_4         K13057  337.83   12.2    0.0059 trehalose synthase [EC:2.4.1.245]
  k141_7856_4         K16701  583.90   10.7      0.02 amylovoran biosynthesis glycosyltransferase AmsD [EC:2.4.-.-]
  k141_7856_5         K07265   96.80   42.0   7.6e-12 capsular polysaccharide export protein
  k141_7856_5         K07266  201.23   31.9   5.2e-09 capsular polysaccharide export protein
  k141_7856_5         K21285  273.00   29.1   7.6e-08 teichoic acid glycerol-phosphate primase [EC:2.7.8.44]
  k141_7856_5         K00748  108.83   15.4   0.00045 lipid-A-disaccharide synthase [EC:2.4.1.182]
  k141_7856_5         K01791  427.73   14.4   0.00096 UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
  k141_7856_5         K15897  138.83   14.1    0.0019 UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase [EC:3.6.1.57]
  k141_7856_5         K18704  347.23   12.4    0.0053 CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase [EC:2.7.8.14 2.7.8.47]
  k141_7856_5         K21591  383.47   11.5     0.013 teichoic acid glycerol-phosphate transferase [EC:2.7.8.45]
  k141_51986_1        K18122  568.37  292.5   5.3e-88 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]
  k141_51986_1        K18288  572.97  229.9   5.1e-69 itaconate CoA-transferase [EC:2.8.3.-]
  k141_51986_1        K27540  686.13  212.8   9.7e-64 succinyl-CoA:cyclohexane-1-carboxylate CoA transferase [EC:2.3.1.315]
  k141_51986_1        K18118  697.87   86.7   1.4e-25 succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]
  k141_51986_1        K22214  732.67   72.3   3.5e-21 propionyl-CoA:succinyl-CoA transferase [EC:2.8.3.27]
  k141_51986_1        K02444  272.97   18.8   7.4e-05 DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
  k141_51986_1        K27243  386.27   15.2    0.0012 DeoR family transcriptional regulator, sulfoquinovose operon repressor
  k141_51986_1        K01035  314.20   14.2    0.0029 acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9]
  k141_51986_1        K13929  449.03   12.7    0.0035 malonate decarboxylase alpha subunit [EC:2.3.1.187]
  k141_51986_1        K21726 1012.17   10.9     0.013 4-nitrophenol 2-monooxygenase / 4-nitrocatechol 4-monooxygenase, oxygenase component [EC:1.14.13.29 1.14.13.166]
  k141_51986_1        K01032  297.33    6.2      0.56 3-oxoadipate CoA-transferase, beta subunit [EC:2.8.3.6]
  k141_51986_2        K02169  169.40   19.4   4.7e-05 malonyl-CoA O-methyltransferase [EC:2.1.1.197]
  k141_51986_2        K10718  131.77   16.9   0.00034 juvenile hormone-III synthase [EC:2.1.1.325]
